route_key,mode,o_zone_id,d_zone_id,o_x_coord,o_y_coord,d_x_coord,d_y_coord,total_distance_mile,total_distance_km,straight_line_distance_mile,straight_line_distance_km,distance_ratio,total_free_flow_travel_time,total_congestion_travel_time,volume,WKT_geometry
38_25_transit,transit,38,25,-122.407,37.7846,-122.265,37.7974,8.15787,13.126,7.81144,12.5686,1.04435,16.8543,16.8629,7,"LINESTRING(-122.407387 37.784645,-122.407487 37.784545,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.265332 37.797257,-122.265232 37.797357)"
38_26_transit,transit,38,26,-122.407,37.7846,-122.267,37.8288,9.52341,15.3232,8.24076,13.2594,1.15565,19.8563,19.9656,5,"LINESTRING(-122.407387 37.784645,-122.407487 37.784545,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.271689 37.803371,-122.268822 37.807960,-122.267263 37.828714,-122.267163 37.828814)"
38_27_transit,transit,38,27,-122.407,37.7846,-122.387,37.6002,15.5703,25.0525,12.7935,20.5848,1.21704,35.8618,35.9215,3,"LINESTRING(-122.407387 37.784645,-122.407487 37.784545,-122.413979 37.779350,-122.419855 37.765076,-122.418618 37.752322,-122.433657 37.733169,-122.447610 37.721658,-122.469094 37.706204,-122.466267 37.684542,-122.444354 37.664337,-122.416484 37.637620,-122.391995 37.615923,-122.386940 37.600099,-122.386840 37.600199)"
38_29_transit,transit,38,29,-122.407,37.7846,-122.402,37.7892,0.46271,0.7445,0.445003,0.716009,1.03979,1.85136,1.91726,3,"LINESTRING(-122.407387 37.784645,-122.407487 37.784545,-122.401742 37.789113,-122.401642 37.789213)"
38_35_transit,transit,38,35,-122.407,37.7846,-122.056,37.9285,23.5919,37.9594,21.591,34.74,1.09267,40.8611,40.8702,6,"LINESTRING(-122.407387 37.784645,-122.407487 37.784545,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.271689 37.803371,-122.268822 37.807960,-122.267263 37.828714,-122.251371 37.844695,-122.183817 37.878403,-122.124744 37.893120,-122.067479 37.905712,-122.056115 37.928363,-122.056015 37.928463)"
38_36_transit,transit,38,36,-122.407,37.7846,-121.944,38.0189,33.6151,54.0867,29.9943,48.2608,1.12072,55.8639,55.873,6,"LINESTRING(-122.407387 37.784645,-122.407487 37.784545,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.271689 37.803371,-122.268822 37.807960,-122.267263 37.828714,-122.251371 37.844695,-122.183817 37.878403,-122.124744 37.893120,-122.067479 37.905712,-122.056115 37.928363,-122.029226 37.973673,-122.024661 38.003307,-121.944348 38.018850,-121.944248 38.018950)"
38_37_transit,transit,38,37,-122.407,37.7846,-122.299,37.9026,15.4187,24.8088,10.0748,16.2103,1.53043,31.8601,31.9717,1,"LINESTRING(-122.407387 37.784645,-122.407487 37.784545,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.271689 37.803371,-122.268822 37.807960,-122.267263 37.828714,-122.269850 37.852969,-122.268178 37.870017,-122.283608 37.873932,-122.298995 37.902533,-122.298895 37.902633)"
38_39_transit,transit,38,39,-122.407,37.7846,-122.353,37.9368,19.3873,31.1941,10.9232,17.5755,1.77487,38.862,38.9737,6,"LINESTRING(-122.407387 37.784645,-122.407487 37.784545,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.271689 37.803371,-122.268822 37.807960,-122.267263 37.828714,-122.269850 37.852969,-122.268178 37.870017,-122.283608 37.873932,-122.298995 37.902533,-122.316968 37.925105,-122.353104 37.936695,-122.353004 37.936795)"
38_40_transit,transit,38,40,-122.407,37.7846,-122.251,37.8448,10.9277,17.5827,9.48091,15.2548,1.1526,23.8572,23.8579,4,"LINESTRING(-122.407387 37.784645,-122.407487 37.784545,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.271689 37.803371,-122.268822 37.807960,-122.267263 37.828714,-122.251371 37.844695,-122.251271 37.844795)"
38_41_transit,transit,38,41,-122.407,37.7846,-122.161,37.7218,15.9366,25.642,14.1579,22.78,1.12563,28.8575,28.8708,5,"LINESTRING(-122.407387 37.784645,-122.407487 37.784545,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.265332 37.797257,-122.224167 37.774773,-122.196798 37.753504,-122.160813 37.721706,-122.160713 37.721806)"
38_42_transit,transit,38,42,-122.407,37.7846,-122.416,37.6377,12.431,20.0015,10.1636,16.3532,1.2231,26.8597,26.8712,6,"LINESTRING(-122.407387 37.784645,-122.407487 37.784545,-122.413979 37.779350,-122.419855 37.765076,-122.418618 37.752322,-122.433657 37.733169,-122.447610 37.721658,-122.469094 37.706204,-122.466267 37.684542,-122.444354 37.664337,-122.416484 37.637620,-122.416384 37.637720)"
38_43_transit,transit,38,43,-122.407,37.7846,-122.392,37.616,14.4422,23.2375,11.6815,18.7956,1.23633,31.8607,31.8723,21,"LINESTRING(-122.407387 37.784645,-122.407487 37.784545,-122.413979 37.779350,-122.419855 37.765076,-122.418618 37.752322,-122.433657 37.733169,-122.447610 37.721658,-122.469094 37.706204,-122.466267 37.684542,-122.444354 37.664337,-122.416484 37.637620,-122.391995 37.615923,-122.391895 37.616023)"
38_45_transit,transit,38,45,-122.407,37.7846,-122.444,37.6644,10.0363,16.1485,8.54655,13.7514,1.17431,23.8586,23.8702,5,"LINESTRING(-122.407387 37.784645,-122.407487 37.784545,-122.413979 37.779350,-122.419855 37.765076,-122.418618 37.752322,-122.433657 37.733169,-122.447610 37.721658,-122.469094 37.706204,-122.466267 37.684542,-122.444354 37.664337,-122.444254 37.664437)"
38_46_transit,transit,38,46,-122.407,37.7846,-122.017,37.5908,28.0031,45.057,25.1902,40.531,1.11167,45.8618,45.8874,1,"LINESTRING(-122.407387 37.784645,-122.407487 37.784545,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.265332 37.797257,-122.224167 37.774773,-122.196798 37.753504,-122.160813 37.721706,-122.126531 37.696838,-122.087041 37.669631,-122.057258 37.634263,-122.017330 37.590665,-122.017230 37.590765)"
38_47_transit,transit,38,47,-122.407,37.7846,-121.939,37.5023,35.5288,57.1659,32.1905,51.7945,1.10371,56.864,56.8912,1,"LINESTRING(-122.407387 37.784645,-122.407487 37.784545,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.265332 37.797257,-122.224167 37.774773,-122.196798 37.753504,-122.160813 37.721706,-122.126531 37.696838,-122.087041 37.669631,-122.057258 37.634263,-122.017330 37.590665,-121.976705 37.557413,-121.939458 37.502207,-121.939358 37.502307)"
38_48_transit,transit,38,48,-122.407,37.7846,-122.067,37.9058,21.9084,35.2507,20.3529,32.7479,1.07643,37.8601,37.8693,7,"LINESTRING(-122.407387 37.784645,-122.407487 37.784545,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.271689 37.803371,-122.268822 37.807960,-122.267263 37.828714,-122.251371 37.844695,-122.183817 37.878403,-122.124744 37.893120,-122.067479 37.905712,-122.067379 37.905812)"
38_49_transit,transit,38,49,-122.407,37.7846,-121.928,37.6998,29.3704,47.2569,26.8252,43.1617,1.09488,46.8606,46.8664,1,"LINESTRING(-122.407387 37.784645,-122.407487 37.784545,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.265332 37.797257,-122.224167 37.774773,-122.196798 37.753504,-122.160813 37.721706,-122.126531 37.696838,-122.075715 37.690676,-121.928401 37.699660,-121.928301 37.699760)"
38_50_transit,transit,38,50,-122.407,37.7846,-122.295,37.8049,6.44286,10.3666,6.28647,10.1149,1.02488,10.8533,10.9502,11,"LINESTRING(-122.407387 37.784645,-122.407487 37.784545,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.295144 37.804923)"
39_1_transit,transit,39,1,-122.353,37.9368,-122.272,37.8035,11.6719,18.7802,10.2264,16.4542,1.14136,24.858,34.3877,19,"LINESTRING(-122.353004 37.936795,-122.353104 37.936695,-122.316968 37.925105,-122.298995 37.902533,-122.283608 37.873932,-122.268178 37.870017,-122.269850 37.852969,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.271589 37.803471)"
39_2_transit,transit,39,2,-122.353,37.9368,-122.42,37.7652,20.9292,33.6751,12.4045,19.9588,1.68723,43.8641,61.6672,16,"LINESTRING(-122.353004 37.936795,-122.353104 37.936695,-122.316968 37.925105,-122.298995 37.902533,-122.283608 37.873932,-122.268178 37.870017,-122.269850 37.852969,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.419855 37.765076,-122.419755 37.765176)"
39_3_transit,transit,39,3,-122.353,37.9368,-122.269,37.8081,11.3183,18.2111,10.0124,16.11,1.13042,22.857,30.8988,9,"LINESTRING(-122.353004 37.936795,-122.353104 37.936695,-122.316968 37.925105,-122.298995 37.902533,-122.283608 37.873932,-122.268178 37.870017,-122.269850 37.852969,-122.267263 37.828714,-122.268822 37.807960,-122.268722 37.808060)"
39_4_transit,transit,39,4,-122.353,37.9368,-122.419,37.7524,21.8132,35.0975,13.2311,21.2888,1.64863,45.8651,63.6703,31,"LINESTRING(-122.353004 37.936795,-122.353104 37.936695,-122.316968 37.925105,-122.298995 37.902533,-122.283608 37.873932,-122.268178 37.870017,-122.269850 37.852969,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.419855 37.765076,-122.418618 37.752322,-122.418518 37.752422)"
39_6_transit,transit,39,6,-122.353,37.9368,-122.27,37.8531,8.19932,13.1927,7.35337,11.8316,1.11504,15.8549,15.95,9,"LINESTRING(-122.353004 37.936795,-122.353104 37.936695,-122.316968 37.925105,-122.298995 37.902533,-122.283608 37.873932,-122.268178 37.870017,-122.269850 37.852969,-122.269750 37.853069)"
39_8_transit,transit,39,8,-122.353,37.9368,-122.126,37.6969,22.5404,36.2676,20.6784,33.2715,1.09005,45.8632,46.006,4,"LINESTRING(-122.353004 37.936795,-122.353104 37.936695,-122.316968 37.925105,-122.298995 37.902533,-122.283608 37.873932,-122.268178 37.870017,-122.269850 37.852969,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.265332 37.797257,-122.224167 37.774773,-122.196798 37.753504,-122.160813 37.721706,-122.126531 37.696838,-122.126431 37.696938)"
39_11_transit,transit,39,11,-122.353,37.9368,-122.414,37.7794,19.8919,32.006,11.3675,18.2903,1.74989,41.863,59.6605,34,"LINESTRING(-122.353004 37.936795,-122.353104 37.936695,-122.316968 37.925105,-122.298995 37.902533,-122.283608 37.873932,-122.268178 37.870017,-122.269850 37.852969,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.413879 37.779450)"
39_12_transit,transit,39,12,-122.353,37.9368,-122.466,37.6846,27.5658,44.3533,18.485,29.7423,1.49125,59.8693,77.6773,1,"LINESTRING(-122.353004 37.936795,-122.353104 37.936695,-122.316968 37.925105,-122.298995 37.902533,-122.283608 37.873932,-122.268178 37.870017,-122.269850 37.852969,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.419855 37.765076,-122.418618 37.752322,-122.433657 37.733169,-122.447610 37.721658,-122.469094 37.706204,-122.466267 37.684542,-122.466167 37.684642)"
39_13_transit,transit,39,13,-122.353,37.9368,-122.197,37.7536,17.0485,27.431,15.2624,24.5573,1.11702,36.8611,37.0002,8,"LINESTRING(-122.353004 37.936795,-122.353104 37.936695,-122.316968 37.925105,-122.298995 37.902533,-122.283608 37.873932,-122.268178 37.870017,-122.269850 37.852969,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.265332 37.797257,-122.224167 37.774773,-122.196798 37.753504,-122.196698 37.753604)"
39_15_transit,transit,39,15,-122.353,37.9368,-122.469,37.7063,26.0608,41.9318,17.1377,27.5745,1.52067,54.8682,72.6753,6,"LINESTRING(-122.353004 37.936795,-122.353104 37.936695,-122.316968 37.925105,-122.298995 37.902533,-122.283608 37.873932,-122.268178 37.870017,-122.269850 37.852969,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.419855 37.765076,-122.418618 37.752322,-122.433657 37.733169,-122.447610 37.721658,-122.469094 37.706204,-122.468994 37.706304)"
39_16_transit,transit,39,16,-122.353,37.9368,-122.268,37.8701,7.01764,11.2914,6.53163,10.5094,1.07441,13.8538,13.9402,40,"LINESTRING(-122.353004 37.936795,-122.353104 37.936695,-122.316968 37.925105,-122.298995 37.902533,-122.283608 37.873932,-122.268178 37.870017,-122.268078 37.870117)"
39_17_transit,transit,39,17,-122.353,37.9368,-122.317,37.9252,2.14397,3.44965,2.12593,3.42063,1.00848,4.85073,4.85135,9,"LINESTRING(-122.353004 37.936795,-122.353104 37.936695,-122.316968 37.925105,-122.316868 37.925205)"
39_19_transit,transit,39,19,-122.353,37.9368,-122.397,37.7928,18.5913,29.9133,10.2363,16.4702,1.81621,36.86,54.2369,41,"LINESTRING(-122.353004 37.936795,-122.353104 37.936695,-122.316968 37.925105,-122.298995 37.902533,-122.283608 37.873932,-122.268178 37.870017,-122.269850 37.852969,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.397080 37.792789)"
39_20_transit,transit,39,20,-122.353,37.9368,-121.977,37.5575,35.2627,56.7378,33.3113,53.5979,1.05858,63.8675,64.0207,2,"LINESTRING(-122.353004 37.936795,-122.353104 37.936695,-122.316968 37.925105,-122.298995 37.902533,-122.283608 37.873932,-122.268178 37.870017,-122.269850 37.852969,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.265332 37.797257,-122.224167 37.774773,-122.196798 37.753504,-122.160813 37.721706,-122.126531 37.696838,-122.087041 37.669631,-122.057258 37.634263,-122.017330 37.590665,-121.976705 37.557413,-121.976605 37.557513)"
39_21_transit,transit,39,21,-122.353,37.9368,-122.224,37.7749,14.9518,24.0574,13.2153,21.2635,1.13139,33.8601,33.9959,10,"LINESTRING(-122.353004 37.936795,-122.353104 37.936695,-122.316968 37.925105,-122.298995 37.902533,-122.283608 37.873932,-122.268178 37.870017,-122.269850 37.852969,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.265332 37.797257,-122.224167 37.774773,-122.224067 37.774873)"
39_22_transit,transit,39,22,-122.353,37.9368,-122.434,37.7333,23.3713,37.6043,14.7334,23.7061,1.58627,48.8662,66.672,4,"LINESTRING(-122.353004 37.936795,-122.353104 37.936695,-122.316968 37.925105,-122.298995 37.902533,-122.283608 37.873932,-122.268178 37.870017,-122.269850 37.852969,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.419855 37.765076,-122.418618 37.752322,-122.433657 37.733169,-122.433557 37.733269)"
39_23_transit,transit,39,23,-122.353,37.9368,-122.087,37.6697,25.404,40.875,23.4835,37.7849,1.08178,49.8643,50.0103,1,"LINESTRING(-122.353004 37.936795,-122.353104 37.936695,-122.316968 37.925105,-122.298995 37.902533,-122.283608 37.873932,-122.268178 37.870017,-122.269850 37.852969,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.265332 37.797257,-122.224167 37.774773,-122.196798 37.753504,-122.160813 37.721706,-122.126531 37.696838,-122.087041 37.669631,-122.086941 37.669731)"
39_25_transit,transit,39,25,-122.353,37.9368,-122.265,37.7974,12.2188,19.66,10.7583,17.3101,1.13575,29.859,29.9898,3,"LINESTRING(-122.353004 37.936795,-122.353104 37.936695,-122.316968 37.925105,-122.298995 37.902533,-122.283608 37.873932,-122.268178 37.870017,-122.269850 37.852969,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.265332 37.797257,-122.265232 37.797357)"
39_26_transit,transit,39,26,-122.353,37.9368,-122.267,37.8288,9.88148,15.8993,8.80785,14.1718,1.12189,18.8559,18.9611,16,"LINESTRING(-122.353004 37.936795,-122.353104 37.936695,-122.316968 37.925105,-122.298995 37.902533,-122.283608 37.873932,-122.268178 37.870017,-122.269850 37.852969,-122.267263 37.828714,-122.267163 37.828814)"
39_27_transit,transit,39,27,-122.353,37.9368,-122.387,37.6002,34.9399,56.2183,23.3301,37.5381,1.49763,74.8734,92.6834,3,"LINESTRING(-122.353004 37.936795,-122.353104 37.936695,-122.316968 37.925105,-122.298995 37.902533,-122.283608 37.873932,-122.268178 37.870017,-122.269850 37.852969,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.419855 37.765076,-122.418618 37.752322,-122.433657 37.733169,-122.447610 37.721658,-122.469094 37.706204,-122.466267 37.684542,-122.444354 37.664337,-122.416484 37.637620,-122.391995 37.615923,-122.386940 37.600099,-122.386840 37.600199)"
39_29_transit,transit,39,29,-122.353,37.9368,-122.402,37.7892,18.9422,30.478,10.5365,16.9533,1.79776,37.861,55.479,39,"LINESTRING(-122.353004 37.936795,-122.353104 37.936695,-122.316968 37.925105,-122.298995 37.902533,-122.283608 37.873932,-122.268178 37.870017,-122.269850 37.852969,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.401642 37.789213)"
39_30_transit,transit,39,30,-122.353,37.9368,-122.284,37.874,6.13348,9.86876,5.75848,9.26539,1.06512,10.8528,10.8991,2,"LINESTRING(-122.353004 37.936795,-122.353104 37.936695,-122.316968 37.925105,-122.298995 37.902533,-122.283608 37.873932,-122.283508 37.874032)"
39_37_transit,transit,39,37,-122.353,37.9368,-122.299,37.9026,3.98613,6.41369,3.77753,6.07805,1.05522,7.85178,7.86708,7,"LINESTRING(-122.353004 37.936795,-122.353104 37.936695,-122.316968 37.925105,-122.298995 37.902533,-122.298895 37.902633)"
39_38_transit,transit,39,38,-122.353,37.9368,-122.407,37.7846,19.3873,31.1941,10.9232,17.5755,1.77487,39.862,57.6123,37,"LINESTRING(-122.353004 37.936795,-122.353104 37.936695,-122.316968 37.925105,-122.298995 37.902533,-122.283608 37.873932,-122.268178 37.870017,-122.269850 37.852969,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.407387 37.784645)"
39_41_transit,transit,39,41,-122.353,37.9368,-122.161,37.7218,19.9975,32.176,18.1873,29.2634,1.09953,41.8622,42.0032,5,"LINESTRING(-122.353004 37.936795,-122.353104 37.936695,-122.316968 37.925105,-122.298995 37.902533,-122.283608 37.873932,-122.268178 37.870017,-122.269850 37.852969,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.265332 37.797257,-122.224167 37.774773,-122.196798 37.753504,-122.160813 37.721706,-122.160713 37.721806)"
39_42_transit,transit,39,42,-122.353,37.9368,-122.416,37.6377,31.8007,51.1673,20.9521,33.712,1.51778,65.8714,83.6805,4,"LINESTRING(-122.353004 37.936795,-122.353104 37.936695,-122.316968 37.925105,-122.298995 37.902533,-122.283608 37.873932,-122.268178 37.870017,-122.269850 37.852969,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.419855 37.765076,-122.418618 37.752322,-122.433657 37.733169,-122.447610 37.721658,-122.469094 37.706204,-122.466267 37.684542,-122.444354 37.664337,-122.416484 37.637620,-122.416384 37.637720)"
39_43_transit,transit,39,43,-122.353,37.9368,-122.392,37.616,33.8119,54.4033,22.265,35.8244,1.51861,70.8724,88.6822,1,"LINESTRING(-122.353004 37.936795,-122.353104 37.936695,-122.316968 37.925105,-122.298995 37.902533,-122.283608 37.873932,-122.268178 37.870017,-122.269850 37.852969,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.419855 37.765076,-122.418618 37.752322,-122.433657 37.733169,-122.447610 37.721658,-122.469094 37.706204,-122.466267 37.684542,-122.444354 37.664337,-122.416484 37.637620,-122.391995 37.615923,-122.391895 37.616023)"
