path_id,service_route_id,o_zone_id,d_zone_id,unique_route_id,agent_type,demand_period,toll,travel_time,distance,link_sequence,node_sequence,geometry,prob,node_ids,link_ids,distance_mile,total_distance_km,total_free_flow_travel_time,total_travel_time,route_key,seed_od_volume,target_od_volume,final_est_od_volume,volume
2779,0,47,21,1,transit,AM,0,42.4389,39662.3,355;857;796;853;849;808;772;843;780;801,47;295;263;293;291;269;251;288;255;266;21,,1,47;295;263;293;291;269;251;288;255;266;21,355;857;796;853;849;808;772;843;780;801,24.6503,39.6623,42.4389,42.4389,2539_7714,3,0,3,3
2780,0,47,23,1,transit,AM,0,24.5247,22848.3,355;857;796;853;849;807,47;295;263;293;291;269;23,,1,47;295;263;293;291;269;23,355;857;796;853;849;807,14.2003,22.8483,24.5247,24.5247,1481_4517,7,0,7,7
2781,0,47,25,1,transit,AM,0,47.123,44058.7,355;857;796;853;849;808;772;843;780;802;813,47;295;263;293;291;269;251;288;255;266;272;25,,1,47;295;263;293;291;269;251;288;255;266;272;25,355;857;796;853;849;808;772;843;780;802;813,27.3827,44.0587,47.123,47.123,2815_8528,2,0,2,2
2782,0,47,26,1,transit,AM,0,51.1289,47818.6,355;857;796;853;849;808;772;843;780;802;814;754;760;819,47;295;263;293;291;269;251;288;255;266;272;242;245;275;26,,1,47;295;263;293;291;269;251;288;255;266;272;242;245;275;26,355;857;796;853;849;808;772;843;780;802;814;754;760;819,29.7195,47.8186,51.1289,51.1289,3578_10862,1,0,1,1
2783,2,47,28,3,transit,AM,0,12.0779,11165.8,359;1024;1007,47;381;373;28,,0.542988,47;381;373;28,359;1024;1007,6.93958,11.1658,12.0779,12.0779,829_2390,5,0,5,2.71494
2784,1,47,28,2,transit,AM,0,12.0779,11165.8,358;1022;1005,47;380;372;28,,0.0685305,47;380;372;28,358;1022;1005,6.93958,11.1658,12.0779,12.0779,827_2385,5,0,5,0.342653
2785,0,47,28,1,transit,AM,0,12.0779,11165.8,356;898;883,47;316;309;28,,0.388481,47;316;309;28,356;898;883,6.93958,11.1658,12.0779,12.0779,700_2137,5,0,5,1.94241
2786,0,47,29,1,transit,AM,0,60.312,56437.6,357;970;932;968;966;944;914;962;924;936;948;974;930;953,47;353;334;352;351;340;324;349;329;336;342;355;333;345;29,,1,47;353;334;352;351;340;324;349;329;336;342;355;333;345;29,357;970;932;968;966;944;914;962;924;936;948;974;930;953,35.0762,56.4376,60.3119,60.312,4519_12678,13,0,13,13
2787,0,47,38,1,transit,AM,0,61.0748,57153.6,357;970;932;968;966;944;914;962;924;936;948;974;930;954;957,47;353;334;352;351;340;324;349;329;336;342;355;333;345;347;38,,1,47;353;334;352;351;340;324;349;329;336;342;355;333;345;347;38,357;970;932;968;966;944;914;962;924;936;948;974;930;954;957,35.5212,57.1536,61.0747,61.0748,4875_13636,1,0,1,1
2788,0,47,39,1,transit,AM,0,68.0347,63686.2,355;857;796;853;849;808;772;843;780;802;814;754;760;820;766;786;828;834;792;838,47;295;263;293;291;269;251;288;255;266;272;242;245;275;248;258;279;282;261;285;39,,1,47;295;263;293;291;269;251;288;255;266;272;242;245;275;248;258;279;282;261;285;39,355;857;796;853;849;808;772;843;780;802;814;754;760;820;766;786;828;834;792;838,39.5812,63.6862,68.0347,68.0347,5204_15707,3,0,3,3
2789,0,47,41,1,transit,AM,0,33.791,31545.5,355;857;796;853;849;808;772;842,47;295;263;293;291;269;251;288;41,,1,47;295;263;293;291;269;251;288;41,355;857;796;853;849;808;772;842,19.6056,31.5455,33.791,33.791,2038_6132,8,0,8,8
2790,0,47,44,1,transit,AM,0,19.4899,18122.6,355;857;796;853;848,47;295;263;293;291;44,,1,47;295;263;293;291;44,355;857;796;853;848,11.2633,18.1226,19.4899,19.4899,1233_3709,6,0,6,6
2791,0,47,46,1,transit,AM,0,13.1101,12134.7,355;857;796;852,47;295;263;293;46,,1,47;295;263;293;46,355;857;796;852,7.54173,12.1347,13.1101,13.1101,944_2860,8,0,8,8
2792,0,47,50,1,transit,AM,0,50.0624,46817.6,357;970;932;968;966;944;914;962;924;936;948;973,47;353;334;352;351;340;324;349;329;336;342;355;50,,1,47;353;334;352;351;340;324;349;329;336;342;355;50,357;970;932;968;966;944;914;962;924;936;948;973,29.0973,46.8176,50.0624,50.0624,3862_10794,1,0,1,1
2793,2,48,1,3,transit,AM,0,24.507,22831.8,362;521;454;476;500;460;398;385,48;122;87;98;110;90;59;53;1,,0.238438,48;122;87;98;110;90;59;53;1,362;521;454;476;500;460;398;385,14.19,22.8318,24.5069,24.507,668_3556,14,0,14,3.33814
2794,1,48,1,2,transit,AM,0,24.5069,22831.8,361;519;452;474;498;458;396;383,48;121;86;97;109;89;58;52;1,,0.143564,48;121;86;97;109;89;58;52;1,361;519;452;474;498;458;396;383,14.19,22.8318,24.5069,24.5069,661_3541,14,0,14,2.00989
2795,0,48,1,1,transit,AM,0,24.507,22831.8,360;517;450;472;496;456;394;381,48;120;85;96;108;88;57;51;1,,0.617998,48;120;85;96;108;88;57;51;1,360;517;450;472;496;456;394;381,14.19,22.8318,24.5069,24.507,654_3526,14,0,14,8.65197
2796,2,48,2,3,transit,AM,0,40.3733,37723.6,362;521;454;476;500;460;398;386;527;442;466;494;418;391,48;122;87;98;110;90;59;53;125;81;93;107;69;56;2,,0.0821884,48;122;87;98;110;90;59;53;125;81;93;107;69;56;2,362;521;454;476;500;460;398;386;527;442;466;494;418;391,23.4453,37.7236,40.3731,40.3733,1200_6295,10,0,10,0.821884
2797,1,48,2,2,transit,AM,0,40.3732,37723.6,361;519;452;474;498;458;396;384;525;440;464;492;416;389,48;121;86;97;109;89;58;52;124;80;92;106;68;55;2,,0.143564,48;121;86;97;109;89;58;52;124;80;92;106;68;55;2,361;519;452;474;498;458;396;384;525;440;464;492;416;389,23.4453,37.7236,40.3731,40.3732,1187_6268,10,0,10,1.43564
2798,0,48,2,1,transit,AM,0,40.3733,37723.6,360;517;450;472;496;456;394;382;523;438;462;490;414;387,48;120;85;96;108;88;57;51;123;79;91;105;67;54;2,,0.774248,48;120;85;96;108;88;57;51;123;79;91;105;67;54;2,360;517;450;472;496;456;394;382;523;438;462;490;414;387,23.4453,37.7236,40.3731,40.3733,1174_6241,10,0,10,7.74248
2799,2,48,3,3,transit,AM,0,23.9008,22262.9,362;521;454;476;500;460;397,48;122;87;98;110;90;59;3,,0.238438,48;122;87;98;110;90;59;3,362;521;454;476;500;460;397,13.8365,22.2629,23.9007,23.9008,617_3170,35,0,35,8.34534
2800,1,48,3,2,transit,AM,0,23.9008,22262.9,361;519;452;474;498;458;395,48;121;86;97;109;89;58;3,,0.143564,48;121;86;97;109;89;58;3,361;519;452;474;498;458;395,13.8365,22.2629,23.9007,23.9008,611_3157,35,0,35,5.02473
2801,0,48,3,1,transit,AM,0,23.9008,22262.9,360;517;450;472;496;456;393,48;120;85;96;108;88;57;3,,0.617998,48;120;85;96;108;88;57;3,360;517;450;472;496;456;393,13.8365,22.2629,23.9007,23.9008,605_3144,35,0,35,21.6299
2802,2,48,4,3,transit,AM,0,41.8884,39145.6,362;521;454;476;500;460;398;386;527;442;466;494;418;392;403,48;122;87;98;110;90;59;53;125;81;93;107;69;56;62;4,,0.0821884,48;122;87;98;110;90;59;53;125;81;93;107;69;56;62;4,362;521;454;476;500;460;398;386;527;442;466;494;418;392;403,24.3292,39.1456,41.8882,41.8884,1264_6699,6,0,6,0.49313
2803,1,48,4,2,transit,AM,0,41.8883,39145.6,361;519;452;474;498;458;396;384;525;440;464;492;416;390;401,48;121;86;97;109;89;58;52;124;80;92;106;68;55;61;4,,0.143564,48;121;86;97;109;89;58;52;124;80;92;106;68;55;61;4,361;519;452;474;498;458;396;384;525;440;464;492;416;390;401,24.3292,39.1456,41.8882,41.8883,1250_6670,6,0,6,0.861382
2804,0,48,4,1,transit,AM,0,41.8884,39145.6,360;517;450;472;496;456;394;382;523;438;462;490;414;388;399,48;120;85;96;108;88;57;51;123;79;91;105;67;54;60;4,,0.774248,48;120;85;96;108;88;57;51;123;79;91;105;67;54;60;4,360;517;450;472;496;456;394;382;523;438;462;490;414;388;399,24.3292,39.1456,41.8882,41.8884,1236_6641,6,0,6,4.64549
2805,1,48,5,2,transit,AM,0,35.8903,33516.1,365;741;706;648;690;711;700;626,48;235;217;188;209;220;214;177;5,,0.0685305,48;235;217;188;209;220;214;177;5,365;741;706;648;690;711;700;626,20.8304,33.5161,35.8903,35.8903,1513_5187,1,0,1,0.0685305
2806,0,48,5,1,transit,AM,0,35.8903,33516.1,364;739;704;646;688;709;698;625,48;234;216;187;208;219;213;176;5,,0.931469,48;234;216;187;208;219;213;176;5,364;739;704;646;688;709;698;625,20.8304,33.5161,35.8903,35.8903,1506_5173,1,0,1,0.93147
2807,2,48,7,3,transit,AM,0,46.4475,43424.7,362;521;454;476;500;460;398;386;527;442;466;494;418;392;404;448;411,48;122;87;98;110;90;59;53;125;81;93;107;69;56;62;84;66;7,,0.0821884,48;122;87;98;110;90;59;53;125;81;93;107;69;56;62;84;66;7,362;521;454;476;500;460;398;386;527;442;466;494;418;392;404;448;411,26.9886,43.4247,46.4474,46.4475,1417_7559,1,0,1,0.0821884
2808,1,48,7,2,transit,AM,0,46.4475,43424.7,361;519;452;474;498;458;396;384;525;440;464;492;416;390;402;446;409,48;121;86;97;109;89;58;52;124;80;92;106;68;55;61;83;65;7,,0.143564,48;121;86;97;109;89;58;52;124;80;92;106;68;55;61;83;65;7,361;519;452;474;498;458;396;384;525;440;464;492;416;390;402;446;409,26.9886,43.4247,46.4474,46.4475,1401_7526,1,0,1,0.143564
2809,0,48,7,1,transit,AM,0,46.4475,43424.7,360;517;450;472;496;456;394;382;523;438;462;490;414;388;400;444;407,48;120;85;96;108;88;57;51;123;79;91;105;67;54;60;82;64;7,,0.774248,48;120;85;96;108;88;57;51;123;79;91;105;67;54;60;82;64;7,360;517;450;472;496;456;394;382;523;438;462;490;414;388;400;444;407,26.9886,43.4247,46.4474,46.4475,1385_7493,1,0,1,0.774248
2810,2,48,11,3,transit,AM,0,38.5953,36054.8,362;521;454;476;500;460;398;386;527;442;466;494;417,48;122;87;98;110;90;59;53;125;81;93;107;69;11,,0.0821884,48;122;87;98;110;90;59;53;125;81;93;107;69;11,362;521;454;476;500;460;398;386;527;442;466;494;417,22.4082,36.0548,38.5952,38.5953,1153_5903,27,0,27,2.21909
2811,1,48,11,2,transit,AM,0,38.5953,36054.8,361;519;452;474;498;458;396;384;525;440;464;492;415,48;121;86;97;109;89;58;52;124;80;92;106;68;11,,0.143564,48;121;86;97;109;89;58;52;124;80;92;106;68;11,361;519;452;474;498;458;396;384;525;440;464;492;415,22.4082,36.0548,38.5952,38.5953,1141_5878,27,0,27,3.87622
2812,0,48,11,1,transit,AM,0,38.5953,36054.8,360;517;450;472;496;456;394;382;523;438;462;490;413,48;120;85;96;108;88;57;51;123;79;91;105;67;11,,0.774248,48;120;85;96;108;88;57;51;123;79;91;105;67;11,360;517;450;472;496;456;394;382;523;438;462;490;413,22.4082,36.0548,38.5952,38.5953,1129_5853,27,0,27,20.9047
2813,2,48,12,3,transit,AM,0,51.7478,48399.4,362;521;454;476;500;460;398;386;527;442;466;494;418;392;404;448;412;436;423,48;122;87;98;110;90;59;53;125;81;93;107;69;56;62;84;66;78;72;12,,0.0821884,48;122;87;98;110;90;59;53;125;81;93;107;69;56;62;84;66;78;72;12,362;521;454;476;500;460;398;386;527;442;466;494;418;392;404;448;412;436;423,30.0805,48.3994,51.7476,51.7478,1572_8419,4,0,4,0.328754
2814,1,48,12,2,transit,AM,0,51.7477,48399.4,361;519;452;474;498;458;396;384;525;440;464;492;416;390;402;446;410;434;421,48;121;86;97;109;89;58;52;124;80;92;106;68;55;61;83;65;77;71;12,,0.143564,48;121;86;97;109;89;58;52;124;80;92;106;68;55;61;83;65;77;71;12,361;519;452;474;498;458;396;384;525;440;464;492;416;390;402;446;410;434;421,30.0805,48.3994,51.7476,51.7477,1554_8382,4,0,4,0.574255
2815,0,48,12,1,transit,AM,0,51.7478,48399.4,360;517;450;472;496;456;394;382;523;438;462;490;414;388;400;444;408;432;419,48;120;85;96;108;88;57;51;123;79;91;105;67;54;60;82;64;76;70;12,,0.774248,48;120;85;96;108;88;57;51;123;79;91;105;67;54;60;82;64;76;70;12,360;517;450;472;496;456;394;382;523;438;462;490;414;388;400;444;408;432;419,30.0805,48.3994,51.7476,51.7478,1536_8345,4,0,4,3.09699
2816,2,48,14,3,transit,AM,0,9.02191,8297.92,364;739;704;645,48;234;216;187;14,,0.800639,48;234;216;187;14,364;739;704;645,5.15719,8.29792,9.02191,9.02191,699_2452,6,0,6,4.80383
2817,1,48,14,2,transit,AM,0,9.02191,8297.92,365;741;706;647,48;235;217;188;14,,0.0685305,48;235;217;188;14,365;741;706;647,5.15719,8.29792,9.02191,9.02191,702_2459,6,0,6,0.411183
2818,0,48,14,1,transit,AM,0,9.02191,8297.92,363;737;702;643,48;233;215;186;14,,0.130831,48;233;215;186;14,363;737;702;643,5.15719,8.29792,9.02191,9.02191,696_2445,6,0,6,0.784986
2819,2,48,15,3,transit,AM,0,49.1684,45978.4,362;521;454;476;500;460;398;386;527;442;466;494;418;392;404;448;412;435,48;122;87;98;110;90;59;53;125;81;93;107;69;56;62;84;66;78;15,,0.0821884,48;122;87;98;110;90;59;53;125;81;93;107;69;56;62;84;66;78;15,362;521;454;476;500;460;398;386;527;442;466;494;418;392;404;448;412;435,28.5758,45.9784,49.1682,49.1684,1503_7995,2,0,2,0.164377
2820,1,48,15,2,transit,AM,0,49.1683,45978.4,361;519;452;474;498;458;396;384;525;440;464;492;416;390;402;446;410;433,48;121;86;97;109;89;58;52;124;80;92;106;68;55;61;83;65;77;15,,0.143564,48;121;86;97;109;89;58;52;124;80;92;106;68;55;61;83;65;77;15,361;519;452;474;498;458;396;384;525;440;464;492;416;390;402;446;410;433,28.5758,45.9784,49.1682,49.1683,1486_7960,2,0,2,0.287127
2821,0,48,15,1,transit,AM,0,49.1684,45978.4,360;517;450;472;496;456;394;382;523;438;462;490;414;388;400;444;408;431,48;120;85;96;108;88;57;51;123;79;91;105;67;54;60;82;64;76;15,,0.774248,48;120;85;96;108;88;57;51;123;79;91;105;67;54;60;82;64;76;15,360;517;450;472;496;456;394;382;523;438;462;490;414;388;400;444;408;431,28.5758,45.9784,49.1682,49.1684,1469_7925,2,0,2,1.5485
2822,2,48,19,3,transit,AM,0,36.3662,33962.6,362;521;454;476;500;460;398;386;527;441,48;122;87;98;110;90;59;53;125;81;19,,0.0821884,48;122;87;98;110;90;59;53;125;81;19,362;521;454;476;500;460;398;386;527;441,21.1079,33.9626,36.366,36.3662,892_4525,90,0,90,7.39696
2823,1,48,19,2,transit,AM,0,36.3661,33962.6,361;519;452;474;498;458;396;384;525;439,48;121;86;97;109;89;58;52;124;80;19,,0.143564,48;121;86;97;109;89;58;52;124;80;19,361;519;452;474;498;458;396;384;525;439,21.1079,33.9626,36.366,36.3661,883_4506,90,0,90,12.9207
2824,0,48,19,1,transit,AM,0,36.3662,33962.6,360;517;450;472;496;456;394;382;523;437,48;120;85;96;108;88;57;51;123;79;19,,0.774248,48;120;85;96;108;88;57;51;123;79;19,360;517;450;472;496;456;394;382;523;437,21.1079,33.9626,36.366,36.3662,874_4487,90,0,90,69.6823
2825,2,48,22,3,transit,AM,0,44.5587,41651.9,362;521;454;476;500;460;398;386;527;442;466;494;418;392;404;447,48;122;87;98;110;90;59;53;125;81;93;107;69;56;62;84;22,,0.0821884,48;122;87;98;110;90;59;53;125;81;93;107;69;56;62;84;22,362;521;454;476;500;460;398;386;527;442;466;494;418;392;404;447,25.8868,41.6519,44.5586,44.5587,1366_7147,2,0,2,0.164377
2826,1,48,22,2,transit,AM,0,44.5587,41651.9,361;519;452;474;498;458;396;384;525;440;464;492;416;390;402;445,48;121;86;97;109;89;58;52;124;80;92;106;68;55;61;83;22,,0.143564,48;121;86;97;109;89;58;52;124;80;92;106;68;55;61;83;22,361;519;452;474;498;458;396;384;525;440;464;492;416;390;402;445,25.8868,41.6519,44.5586,44.5587,1351_7116,2,0,2,0.287127
2827,0,48,22,1,transit,AM,0,44.5587,41651.9,360;517;450;472;496;456;394;382;523;438;462;490;414;388;400;443,48;120;85;96;108;88;57;51;123;79;91;105;67;54;60;82;22,,0.774248,48;120;85;96;108;88;57;51;123;79;91;105;67;54;60;82;22,360;517;450;472;496;456;394;382;523;438;462;490;414;388;400;443,25.8868,41.6519,44.5586,44.5587,1336_7085,2,0,2,1.5485
2828,2,48,26,3,transit,AM,0,21.4382,19951.5,362;521;454;476;500;459,48;122;87;98;110;90;26,,0.238438,48;122;87;98;110;90;26,362;521;454;476;500;459,12.4,19.9515,21.4382,21.4382,581_2772,13,0,13,3.0997
2829,1,48,26,2,transit,AM,0,21.4382,19951.5,361;519;452;474;498;457,48;121;86;97;109;89;26,,0.143564,48;121;86;97;109;89;26,361;519;452;474;498;457,12.4,19.9515,21.4382,21.4382,576_2761,13,0,13,1.86633
2830,0,48,26,1,transit,AM,0,21.4382,19951.5,360;517;450;472;496;455,48;120;85;96;108;88;26,,0.617998,48;120;85;96;108;88;26,360;517;450;472;496;455,12.4,19.9515,21.4382,21.4382,571_2750,13,0,13,8.03397
2831,2,48,29,3,transit,AM,0,36.9676,34527.1,362;521;454;476;500;460;398;386;527;442;465,48;122;87;98;110;90;59;53;125;81;93;29,,0.0821884,48;122;87;98;110;90;59;53;125;81;93;29,362;521;454;476;500;460;398;386;527;442;465,21.4587,34.5271,36.9675,36.9676,995_4991,80,0,80,6.57507
2832,1,48,29,2,transit,AM,0,36.9676,34527.1,361;519;452;474;498;458;396;384;525;440;463,48;121;86;97;109;89;58;52;124;80;92;29,,0.143564,48;121;86;97;109;89;58;52;124;80;92;29,361;519;452;474;498;458;396;384;525;440;463,21.4587,34.5271,36.9675,36.9676,985_4970,80,0,80,11.4851
2833,0,48,29,1,transit,AM,0,36.9676,34527.1,360;517;450;472;496;456;394;382;523;438;461,48;120;85;96;108;88;57;51;123;79;91;29,,0.774248,48;120;85;96;108;88;57;51;123;79;91;29,360;517;450;472;496;456;394;382;523;438;461,21.4587,34.5271,36.9675,36.9676,975_4949,80,0,80,61.9398
2834,2,48,31,3,transit,AM,0,12.5577,11616.6,364;739;704;646;687,48;234;216;187;208;31,,0.800639,48;234;216;187;208;31,364;739;704;646;687,7.21973,11.6166,12.5577,12.5577,924_3140,1,0,1,0.800639
2835,1,48,31,2,transit,AM,0,12.5577,11616.6,365;741;706;648;689,48;235;217;188;209;31,,0.0685305,48;235;217;188;209;31,365;741;706;648;689,7.21973,11.6166,12.5577,12.5577,928_3149,1,0,1,0.0685305
2836,0,48,31,1,transit,AM,0,12.5577,11616.6,363;737;702;644;685,48;233;215;186;207;31,,0.130831,48;233;215;186;207;31,363;737;702;644;685,7.21973,11.6166,12.5577,12.5577,920_3131,1,0,1,0.130831
2837,2,48,33,3,transit,AM,0,11.5582,10678.4,362;521;454;475,48;122;87;98;33,,0.289525,48;122;87;98;33,362;521;454;475,6.63668,10.6784,11.5582,11.5582,388_1812,1,0,1,0.289525
2838,1,48,33,2,transit,AM,0,11.5582,10678.4,361;519;452;473,48;121;86;97;33,,0.0924773,48;121;86;97;33,361;519;452;473,6.63668,10.6784,11.5582,11.5582,385_1805,1,0,1,0.0924773
2839,0,48,33,1,transit,AM,0,11.5582,10678.4,360;517;450;471,48;120;85;96;33,,0.617998,48;120;85;96;33,360;517;450;471,6.63668,10.6784,11.5582,11.5582,382_1798,1,0,1,0.617998
2840,1,48,35,2,transit,AM,0,3.09662,2736.52,365;741;705,48;235;217;35,,0.0685305,48;235;217;35,365;741;705,1.70076,2.73652,3.09662,3.09662,535_1811,3,0,3,0.205592
2841,2,48,35,3,transit,AM,0,3.09662,2736.52,364;739;703,48;234;216;35,,0.800639,48;234;216;35,364;739;703,1.70076,2.73652,3.09662,3.09662,533_1806,3,0,3,2.40192
2842,0,48,35,1,transit,AM,0,3.09662,2736.52,363;737;701,48;233;215;35,,0.130831,48;233;215;35,363;737;701,1.70076,2.73652,3.09662,3.09662,531_1801,3,0,3,0.392493
2843,2,48,36,3,transit,AM,0,20.2755,18860.3,364;739;704;646;688;708,48;234;216;187;208;219;36,,0.800639,48;234;216;187;208;219;36,364;739;704;646;688;708,11.7218,18.8603,20.2755,20.2755,1148_3849,1,0,1,0.800639
2844,1,48,36,2,transit,AM,0,20.2755,18860.3,365;741;706;648;690;710,48;235;217;188;209;220;36,,0.0685305,48;235;217;188;209;220;36,365;741;706;648;690;710,11.7218,18.8603,20.2755,20.2755,1153_3860,1,0,1,0.0685305
2845,0,48,36,1,transit,AM,0,20.2755,18860.3,363;737;702;644;686;707,48;233;215;186;207;218;36,,0.130831,48;233;215;186;207;218;36,363;737;702;644;686;707,11.7218,18.8603,20.2755,20.2755,1143_3839,1,0,1,0.130831
2846,2,48,38,3,transit,AM,0,37.7305,35243.1,362;521;454;476;500;460;398;386;527;442;466;493,48;122;87;98;110;90;59;53;125;81;93;107;38,,0.0821884,48;122;87;98;110;90;59;53;125;81;93;107;38,362;521;454;476;500;460;398;386;527;442;466;493,21.9037,35.2431,37.7303,37.7305,1111_5485,20,0,20,1.64377
2847,1,48,38,2,transit,AM,0,37.7304,35243.1,361;519;452;474;498;458;396;384;525;440;464;491,48;121;86;97;109;89;58;52;124;80;92;106;38,,0.143564,48;121;86;97;109;89;58;52;124;80;92;106;38,361;519;452;474;498;458;396;384;525;440;464;491,21.9037,35.2431,37.7303,37.7304,1100_5462,20,0,20,2.87127
2848,0,48,38,1,transit,AM,0,37.7305,35243.1,360;517;450;472;496;456;394;382;523;438;462;489,48;120;85;96;108;88;57;51;123;79;91;105;38,,0.774248,48;120;85;96;108;88;57;51;123;79;91;105;38,360;517;450;472;496;456;394;382;523;438;462;489,21.9037,35.2431,37.7303,37.7305,1089_5439,20,0,20,15.485
2849,2,48,40,3,transit,AM,0,19.0314,17692.5,362;521;454;476;499,48;122;87;98;110;40,,0.289525,48;122;87;98;110;40,362;521;454;476;499,10.996,17.6925,19.0313,19.0314,505_2312,3,0,3,0.868575
2850,1,48,40,2,transit,AM,0,19.0313,17692.5,361;519;452;474;497,48;121;86;97;109;40,,0.0924773,48;121;86;97;109;40,361;519;452;474;497,10.996,17.6925,19.0313,19.0313,501_2303,3,0,3,0.277432
2851,0,48,40,1,transit,AM,0,19.0313,17692.5,360;517;450;472;495,48;120;85;96;108;40,,0.617998,48;120;85;96;108;40,360;517;450;472;495,10.996,17.6925,19.0313,19.0313,497_2294,3,0,3,1.85399
2852,2,48,42,3,transit,AM,0,59.0061,55211.9,362;521;454;476;500;460;398;386;527;442;466;494;418;392;404;448;412;436;424;515;505,48;122;87;98;110;90;59;53;125;81;93;107;69;56;62;84;66;78;72;119;113;42,,0.0821884,48;122;87;98;110;90;59;53;125;81;93;107;69;56;62;84;66;78;72;119;113;42,362;521;454;476;500;460;398;386;527;442;466;494;418;392;404;448;412;436;424;515;505,34.3144,55.2119,59.0059,59.0061,1834_9440,2,0,2,0.164377
2853,1,48,42,2,transit,AM,0,59.006,55211.9,361;519;452;474;498;458;396;384;525;440;464;492;416;390;402;446;410;434;422;513;503,48;121;86;97;109;89;58;52;124;80;92;106;68;55;61;83;65;77;71;118;112;42,,0.143564,48;121;86;97;109;89;58;52;124;80;92;106;68;55;61;83;65;77;71;118;112;42,361;519;452;474;498;458;396;384;525;440;464;492;416;390;402;446;410;434;422;513;503,34.3144,55.2119,59.0059,59.006,1814_9399,2,0,2,0.287127
2854,0,48,42,1,transit,AM,0,59.0061,55211.9,360;517;450;472;496;456;394;382;523;438;462;490;414;388;400;444;408;432;420;511;501,48;120;85;96;108;88;57;51;123;79;91;105;67;54;60;82;64;76;70;117;111;42,,0.774248,48;120;85;96;108;88;57;51;123;79;91;105;67;54;60;82;64;76;70;117;111;42,360;517;450;472;496;456;394;382;523;438;462;490;414;388;400;444;408;432;420;511;501,34.3144,55.2119,59.0059,59.0061,1794_9358,2,0,2,1.5485
2855,2,48,43,3,transit,AM,0,62.4531,58447.3,362;521;454;476;500;460;398;386;527;442;466;494;418;392;404;448;412;436;424;515;506;509,48;122;87;98;110;90;59;53;125;81;93;107;69;56;62;84;66;78;72;119;113;116;43,,0.0821884,48;122;87;98;110;90;59;53;125;81;93;107;69;56;62;84;66;78;72;119;113;116;43,362;521;454;476;500;460;398;386;527;442;466;494;418;392;404;448;412;436;424;515;506;509,36.3252,58.4473,62.453,62.4531,1951_9950,13,0,13,1.06845
2856,1,48,43,2,transit,AM,0,62.4531,58447.3,361;519;452;474;498;458;396;384;525;440;464;492;416;390;402;446;410;434;422;513;504;508,48;121;86;97;109;89;58;52;124;80;92;106;68;55;61;83;65;77;71;118;112;115;43,,0.143564,48;121;86;97;109;89;58;52;124;80;92;106;68;55;61;83;65;77;71;118;112;115;43,361;519;452;474;498;458;396;384;525;440;464;492;416;390;402;446;410;434;422;513;504;508,36.3252,58.4473,62.453,62.4531,1930_9908,13,0,13,1.86633
2857,0,48,43,1,transit,AM,0,62.4531,58447.3,360;517;450;472;496;456;394;382;523;438;462;490;414;388;400;444;408;432;420;511;502;507,48;120;85;96;108;88;57;51;123;79;91;105;67;54;60;82;64;76;70;117;111;114;43,,0.774248,48;120;85;96;108;88;57;51;123;79;91;105;67;54;60;82;64;76;70;117;111;114;43,360;517;450;472;496;456;394;382;523;438;462;490;414;388;400;444;408;432;420;511;502;507,36.3252,58.4473,62.453,62.4531,1909_9866,13,0,13,10.0652
2858,2,48,45,3,transit,AM,0,54.9018,51359.7,362;521;454;476;500;460;398;386;527;442;466;494;418;392;404;448;412;436;424;514,48;122;87;98;110;90;59;53;125;81;93;107;69;56;62;84;66;78;72;119;45,,0.0821884,48;122;87;98;110;90;59;53;125;81;93;107;69;56;62;84;66;78;72;119;45,362;521;454;476;500;460;398;386;527;442;466;494;418;392;404;448;412;436;424;514,31.9203,51.3597,54.9016,54.9018,1724_8934,1,0,1,0.0821884
2859,1,48,45,2,transit,AM,0,54.9017,51359.7,361;519;452;474;498;458;396;384;525;440;464;492;416;390;402;446;410;434;422;512,48;121;86;97;109;89;58;52;124;80;92;106;68;55;61;83;65;77;71;118;45,,0.143564,48;121;86;97;109;89;58;52;124;80;92;106;68;55;61;83;65;77;71;118;45,361;519;452;474;498;458;396;384;525;440;464;492;416;390;402;446;410;434;422;512,31.9203,51.3597,54.9016,54.9017,1705_8895,1,0,1,0.143564
2860,0,48,45,1,transit,AM,0,54.9018,51359.7,360;517;450;472;496;456;394;382;523;438;462;490;414;388;400;444;408;432;420;510,48;120;85;96;108;88;57;51;123;79;91;105;67;54;60;82;64;76;70;117;45,,0.774248,48;120;85;96;108;88;57;51;123;79;91;105;67;54;60;82;64;76;70;117;45,360;517;450;472;496;456;394;382;523;438;462;490;414;388;400;444;408;432;420;510,31.9203,51.3597,54.9016,54.9018,1686_8856,1,0,1,0.774248
2861,0,49,2,1,transit,AM,0,53.1624,49727.2,366;560;537;535;558;541;548;552;562;546;554;556;539;528,49;142;130;129;141;132;136;138;143;135;139;140;131;126;2,,1,49;142;130;129;141;132;136;138;143;135;139;140;131;126;2,366;560;537;535;558;541;548;552;562;546;554;556;539;528,30.9057,49.7272,53.1624,53.1624,1813_7482,3,0,3,3
2862,0,49,4,1,transit,AM,0,54.6775,51149.3,366;560;537;535;558;541;548;552;562;546;554;556;539;529;530,49;142;130;129;141;132;136;138;143;135;139;140;131;126;127;4,,1,49;142;130;129;141;132;136;138;143;135;139;140;131;126;127;4,366;560;537;535;558;541;548;552;562;546;554;556;539;529;530,31.7895,51.1493,54.6775,54.6775,1942_8013,2,0,2,2
